tokenID;name;description;file_name;external_url;attributes[Type];
312;zkMon #312;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;312.png;https://explorer.modulus.xyz/batch/5/inference/40327;Pomeranian;
313;zkMon #313;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;313.png;https://explorer.modulus.xyz/batch/5/inference/40328;Pomeranian;
314;zkMon #314;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;314.png;https://explorer.modulus.xyz/batch/5/inference/40329;Pomeranian;
315;zkMon #315;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;315.png;https://explorer.modulus.xyz/batch/5/inference/40330;Pomeranian;
316;zkMon #316;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;316.png;https://explorer.modulus.xyz/batch/5/inference/40331;Pomeranian;
317;zkMon #317;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;317.png;https://explorer.modulus.xyz/batch/5/inference/40332;Pomeranian;
318;zkMon #318;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;318.png;https://explorer.modulus.xyz/batch/5/inference/40333;Pomeranian;
319;zkMon #319;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;319.png;https://explorer.modulus.xyz/batch/5/inference/40334;Pomeranian;
320;zkMon #320;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;320.png;https://explorer.modulus.xyz/batch/5/inference/40335;Pomeranian;
321;zkMon #321;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;321.png;https://explorer.modulus.xyz/batch/5/inference/40336;Pomeranian;
322;zkMon #322;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;322.png;https://explorer.modulus.xyz/batch/5/inference/40337;Pomeranian;
323;zkMon #323;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;323.png;https://explorer.modulus.xyz/batch/5/inference/40338;Pomeranian;
324;zkMon #324;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;324.png;https://explorer.modulus.xyz/batch/5/inference/40339;Pomeranian;
325;zkMon #325;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;325.png;https://explorer.modulus.xyz/batch/5/inference/40340;Pomeranian;
326;zkMon #326;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;326.png;https://explorer.modulus.xyz/batch/5/inference/40341;Pomeranian;
327;zkMon #327;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;327.png;https://explorer.modulus.xyz/batch/5/inference/40342;Pomeranian;
328;zkMon #328;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;328.png;https://explorer.modulus.xyz/batch/5/inference/40343;Pomeranian;
329;zkMon #329;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;329.png;https://explorer.modulus.xyz/batch/5/inference/40344;Pomeranian;
330;zkMon #330;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;330.png;https://explorer.modulus.xyz/batch/5/inference/40345;Pomeranian;
331;zkMon #331;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;331.png;https://explorer.modulus.xyz/batch/5/inference/40346;Pomeranian;
332;zkMon #332;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;332.png;https://explorer.modulus.xyz/batch/5/inference/40347;Pomeranian;
333;zkMon #333;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;333.png;https://explorer.modulus.xyz/batch/5/inference/40348;Pomeranian;
334;zkMon #334;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;334.png;https://explorer.modulus.xyz/batch/5/inference/40349;Pomeranian;
335;zkMon #335;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;335.png;https://explorer.modulus.xyz/batch/5/inference/40350;Pomeranian;
336;zkMon #336;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;336.png;https://explorer.modulus.xyz/batch/5/inference/40351;Pomeranian;
337;zkMon #337;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;337.png;https://explorer.modulus.xyz/batch/5/inference/40352;Pomeranian;
338;zkMon #338;zkMon symbolizes humanity's initial efforts to craft an autonomous AI artist. By owning it, you hold a piece of its provenance. This collection blends educational, technological, and futuristic elements, representing AI culture.;338.png;https://explorer.modulus.xyz/batch/5/inference/40353;Pomeranian;
